step,price
3675,80.2595
3676,80.258
3677,80.1772
3678,80.051
3679,80.1088
3680,80.1835
3681,80.2381
3682,80.3507
3683,80.1669
3684,79.9106
3685,80.0633
3686,80.0053
3687,79.9273
3688,79.8068
3689,79.735
3690,79.5555
3691,79.4643
3692,79.3616
3693,79.3616
3694,79.2454
3695,79.1969
3696,79.1504
3697,79.3707
3698,79.3745
3699,79.4984
3700,79.5487
3701,79.6875
3702,79.7618
3703,79.9671
3704,79.8898
3705,79.8011
3706,79.7152
3707,79.7798
3708,79.9853
3709,80.0435
3710,80.2256
3711,80.0053
3712,79.8902
3713,79.7799
3714,79.7464
3715,79.6328
3716,79.6128
3717,79.433
3718,79.3824
3719,79.3339
3720,79.5215
3721,79.7158
3722,79.8889
3723,80.0534
3724,80.1921
3725,80.336
3726,80.1766
3727,80.1528
3728,79.9548
3729,79.8624
3730,80.0352
3731,80.1082
3732,80.2311
3733,80.4266
3734,80.2311
3735,80.1259
3736,79.9952
3737,79.7784
3738,79.8133
3739,79.5536
3740,79.7187
3741,79.8842
3742,80.0396
3743,79.9796
3744,80.1184
3745,80.2666
3746,80.2936
3747,80.4218
3748,80.2269
3749,80.1231
3750,79.9907
3751,79.8057
3752,79.6853
3753,79.5177
3754,79.4592
3755,79.3384
3756,79.2986
3757,79.1446
3758,79.1183
3759,79.2642
3760,79.3824
3761,79.6039
3762,79.707
3763,79.773
3764,79.8803
3765,79.9279
3766,79.9479
3767,80.0902
3768,79.9322
3769,79.9122
3770,79.8095
3771,79.6903
3772,79.5318
3773,79.5913
3774,79.7513
3775,79.9667
3776,80.0703
3777,79.8897
3778,79.9003
3779,80.0874
3780,80.2449
3781,80.2037
3782,80.0942
3783,80.0276
3784,79.8998
3785,79.8274
3786,79.7563
3787,79.6356
3788,79.5599
3789,79.6854
3790,79.7602
3791,79.8701
3792,80.0338
3793,80.1083
3794,80.2616
3795,80.2378
3796,80.1812
3797,80.0727
3798,80.1081
3799,79.9835
3800,79.9177
3801,79.9109
3802,79.6935
3803,79.745
3804,79.8411
3805,79.8611
3806,80.0546
3807,80.016
3808,80.1847
3809,80.2149
3810,80.0802
3811,79.9189
3812,79.781
3813,79.6118
3814,79.554
3815,79.6661
3816,79.8414
3817,79.9884
3818,80.086
3819,80.1231
3820,80.1978
3821,80.4021
3822,80.1854
3823,80.0767
3824,80.0567
3825,79.927
3826,79.761
3827,79.626
3828,79.6628
3829,79.6237
3830,79.4881
3831,79.3259
3832,79.2734
3833,79.2534
3834,79.2032
3835,79.1771
3836,79.3995
3837,79.5903
3838,79.6762
3839,79.8385
3840,79.6962
3841,79.6779
3842,79.6074
3843,79.459
3844,79.5417
3845,79.6473
3846,79.8375
3847,79.7262
3848,79.5745
3849,79.5074
3850,79.36
3851,79.1939
3852,79.2489
3853,79.3727
3854,79.2719
3855,79.2519
3856,79.1437
3857,79.0798
3858,79.0081
3859,78.9996
3860,78.9967
3861,78.9936
3862,78.9784
3863,78.9763
3864,78.9722
3865,78.9722
3866,79.4104
3867,79.3848
3868,79.2356
3869,79.2156
3870,79.1121
3871,79.2679
3872,79.4259
3873,79.5683
3874,79.7168
3875,79.9146
3876,79.8159
3877,79.7703
3878,79.7499
3879,79.6063
3880,79.5863
3881,79.5209
3882,79.4439
3883,79.4042
3884,79.6223
3885,79.8128
3886,79.9362
3887,79.8694
3888,79.7925
3889,79.696
3890,79.5774
3891,79.5574
3892,79.5229
3893,79.3616
3894,79.3554
3895,79.3354
3896,79.3084
3897,79.187
3898,79.1463
3899,79.1436
3900,79.0822
3901,78.952
3902,78.9514
3903,78.9317
3904,78.9122
3905,78.8941
3906,78.8739
3907,78.848
3908,78.8206
3909,78.8015
3910,78.7775
3911,78.8868
3912,79.0136
3913,79.1655
3914,79.236
3915,79.3809
3916,79.5992
3917,79.7954
3918,79.8237
3919,79.9073
3920,80.0374
3921,80.1011
3922,79.9553
3923,79.7846
3924,79.8351
3925,80.0182
3926,80.139
3927,80.2623
3928,80.0696
3929,79.8473
3930,79.7033
3931,79.7393
3932,79.7986
3933,79.9095
3934,79.9662
3935,80.1316
3936,80.2437
3937,80.2661
3938,80.2865
3939,80.3727
3940,80.2656
3941,80.0851
3942,79.9688
3943,79.8187
3944,79.8442
3945,79.9396
3946,80.0945
3947,79.96
3948,79.896
3949,79.7986
3950,79.7747
3951,79.6484
3952,79.5994
3953,79.5794
3954,79.4532
3955,79.4332
3956,79.286
3957,79.4755
3958,79.6452
3959,79.5771
3960,79.5036
3961,79.2999
3962,79.2132
3963,79.049
3964,79.1048
3965,79.2993
3966,79.3872
3967,79.5806
3968,79.6804
3969,79.7877
3970,79.7867
3971,79.7591
3972,79.572
3973,79.6376
3974,79.7255
3975,79.8197
3976,79.9294
3977,79.9202
3978,79.7636
3979,79.5467
3980,79.3932
3981,79.5128
3982,79.5328
3983,79.6493
3984,79.484
3985,79.4348
3986,79.285
3987,79.4148
3988,79.5622
3989,79.6377
3990,79.7429
3991,79.8603
3992,79.9398
3993,80.0396
3994,80.0596
3995,80.1592
3996,80.3269
3997,80.3783
3998,80.3783
3999,79.431
4000,79.31
4001,79.1325
4002,79.0629
4003,79.1511
4004,79.2357
4005,79.3467
4006,79.4932
4007,79.4932
4008,79.6264
4009,79.7905
4010,79.8925
4011,79.9985
4012,80.0602
4013,80.1379
4014,80.2543
4015,80.3564
4016,80.2924
4017,80.1265
4018,80.0236
4019,79.8844
4020,79.7493
4021,79.6169
4022,79.506
4023,79.4741
4024,79.4328
4025,79.2471
4026,79.2194
4027,79.0159
4028,79.1288
4029,79.1488
4030,79.2771
4031,79.3935
4032,79.4673
4033,79.5617
4034,79.6571
4035,79.8344
4036,79.7932
4037,79.7117
4038,79.6134
4039,79.4877
4040,79.2437
4041,79.1637
4042,79.0778
4043,78.9244
4044,79.0564
4045,79.2088
4046,79.1711
4047,79.0869
4048,78.9734
4049,78.8164
4050,78.8823
4051,79.0916
4052,79.2382
4053,79.3666
4054,79.4327
4055,79.406
4056,79.2196
4057,79.2823
4058,79.4198
4059,79.6135
4060,79.6118
4061,79.5918
4062,79.5401
4063,79.6234
4064,79.7004
4065,79.8401
4066,79.8256
4067,79.6859
4068,79.548
4069,79.4712
4070,79.3326
4071,79.1323
4072,79.1123
4073,79.203
4074,79.223
4075,79.3292
4076,79.5171
4077,79.6895
4078,79.8013
4079,79.9086
4080,80.0053
4081,79.9015
4082,79.8637
4083,79.7542
4084,79.969
4085,79.989
4086,80.088
4087,79.951
4088,79.8255
4089,79.6063
4090,79.41
4091,79.242
4092,79.242
4093,78.9468
4094,78.8325
4095,78.774
4096,78.7148
4097,78.6491
4098,78.8126
4099,78.9757
4100,79.0646
4101,79.1749
4102,79.1635
4103,79.1377
4104,78.9919
4105,79.0463
4106,79.2032
4107,79.3328
4108,79.4835
4109,79.3213
4110,79.1621
4111,79.1621
4112,78.8848
4113,78.7852
4114,78.6648
4115,78.6409
4116,78.6381
4117,78.6047
4118,78.6047
4119,78.8126
4120,78.7609
4121,78.6413
4122,78.6213
4123,78.589
4124,78.569
4125,78.556
4126,78.8041
4127,78.9183
4128,79.0666
4129,79.1436
4130,79.1998
4131,79.3702
4132,79.4323
4133,79.1732
4134,79.0093
4135,78.8594
4136,78.9481
4137,79.0306
4138,79.0068
4139,78.9035
4140,78.9187
4141,79.147
4142,79.323
4143,79.2986
4144,79.4701
4145,79.3251
4146,79.1506
4147,78.915
4148,79.1539
4149,79.225
4150,79.3444
4151,79.4304
4152,79.3565
4153,79.3079
4154,79.0759
4155,78.9404
4156,79.1557
4157,79.2853
4158,79.348
4159,79.5611
4160,79.6005
4161,79.4554
4162,79.421
4163,79.4406
4164,79.5699
4165,79.7667
4166,79.6894
4167,79.8904
4168,79.9696
4169,80.0412
4170,80.0612
4171,79.9513
4172,79.7429
4173,79.7173
4174,79.5648
4175,79.494
4176,79.6118
4177,79.6458
4178,79.7523
4179,79.6458
4180,79.5951
4181,79.5555
4182,79.4584
4183,79.3991
4184,79.3449
4185,79.2278
4186,79.1054
4187,78.9921
4188,78.9033
4189,78.9033
4190,79.5429
4191,79.6775
4192,79.7564
4193,79.8286
4194,79.8905
4195,80.0743
4196,80.1117
4197,80.1455
4198,80.1671
4199,80.1995
4200,80.0594
4201,79.9644
4202,79.9752
4203,79.7683
4204,79.9118
4205,79.9655
4206,80.1101
4207,80.1301
4208,79.942
4209,79.8253
4210,79.7033
4211,79.6833
4212,79.5636
4213,79.4065
4214,79.2814
4215,79.2444
4216,79.1764
4217,79.0625
4218,78.9351
4219,78.8132
4220,78.9648
4221,79.1383
4222,79.3082
4223,79.5261
4224,79.6104
4225,79.7009
4226,79.821
4227,79.9068
4228,80.0369
4229,79.9488
4230,79.8131
4231,79.6876
4232,79.4928
4233,79.3739
4234,79.2728
4235,79.03
4236,79.0213
4237,79.1135
4238,79.2745
4239,79.4318
4240,79.4251
4241,79.554
4242,79.7012
4243,79.8442
4244,79.7765
4245,79.9874
4246,80.0168
4247,80.0368
4248,80.1409
4249,80.3175
4250,80.3259
4251,80.3458
4252,80.2628
4253,80.0915
4254,79.9143
4255,79.7029
4256,79.7062
4257,79.7985
4258,79.9506
4259,80.031
4260,80.0877
4261,80.18
4262,80.3158
4263,80.3458
4264,80.3508
4265,80.3649
4266,80.4125
4267,80.376
4268,80.2124
4269,80.0513
4270,80.0313
4271,80.2135
4272,80.0529
4273,79.9289
4274,79.845
4275,79.658
4276,79.7067
4277,79.8406
4278,79.8382
4279,80.0618
4280,79.9178
4281,79.8383
4282,79.8475
4283,79.9708
4284,79.9908
4285,80.1255
4286,80.2905
4287,80.2281
4288,80.0668
4289,80.2434
4290,80.1936
4291,79.9992
4292,79.7962
4293,79.6362
4294,79.831
4295,79.9775
4296,80.048
4297,80.1311
4298,80.2737
4299,80.3907
4300,80.4903
4301,80.5052
4302,80.5179
4303,80.5291
4304,80.5332
4305,80.5337
4306,80.5358
4307,80.5366
4308,80.4231
4309,80.2908
4310,80.1605
4311,80.0044
4312,79.8119
4313,79.7919
4314,79.8507
4315,79.8974
4316,79.9519
4317,79.9845
4318,80.0667
4319,80.1342
4320,80.2013
4321,80.2213
4322,80.0866
4323,80.021
4324,79.855
4325,79.7506
4326,79.5308
4327,79.6574
4328,79.6774
4329,79.4343
4330,79.6127
4331,79.7506
4332,79.8687
4333,79.9293
4334,80.0934
4335,80.1134
4336,80.1991
4337,80.3128
4338,80.2451
4339,80.1305
4340,80.0933
4341,80.0036
4342,79.9278
4343,79.8228
4344,79.7071
4345,79.5974
4346,79.4168
4347,79.2998
4348,79.284
4349,79.2731
4350,79.2642
4351,79.4763
4352,79.6458
4353,79.7055
4354,79.83
4355,80.0415
4356,80.0615
4357,80.1
4358,80.1487
4359,80.295
4360,80.3452
4361,80.4437
4362,80.2812
4363,80.3295
4364,80.4851
4365,80.4537
4366,80.2592
4367,80.3246
4368,80.3999
4369,80.4204
4370,80.5488
4371,80.5676
4372,80.5688
4373,80.5691
4374,80.5702
4375,80.5715
4376,80.5723
4377,80.5745
4378,80.4667
4379,80.3788
4380,80.2679
4381,80.2325
4382,80.1128
4383,80.0207
4384,79.929
4385,79.8607
4386,79.7863
4387,79.6499
4388,79.78
4389,79.8946
4390,80.0141
4391,80.1248
4392,80.3204
4393,80.3697
4394,80.4764
4395,80.5723
4396,80.5815
4397,80.5834
4398,80.584
4399,80.5864
4400,80.591
4401,80.4145
4402,80.338
4403,80.1876
4404,79.9886
4405,79.8128
4406,79.8778
4407,79.7539
4408,79.8233
4409,79.9762
4410,80.0518
4411,80.1616
4412,80.2903
4413,80.364
4414,80.2903
4415,80.1935
4416,80.0518
4417,80.0149
4418,79.934
4419,79.7935
4420,79.741
4421,79.6376
4422,79.5041
4423,79.5007
4424,79.4334
4425,79.428
4426,79.4097
4427,79.3581
4428,79.2913
4429,79.2457
4430,79.3606
4431,79.5071
4432,79.5941
4433,79.6729
4434,79.8502
4435,79.7472
4436,79.5904
4437,79.5337
4438,79.4279
4439,79.5215
4440,79.5859
4441,79.6593
4442,79.8502
4443,79.8502
4444,80.1458
4445,79.9628
4446,80.1357
4447,80.0873
4448,79.9678
4449,79.7726
4450,79.6298
4451,79.7243
4452,79.8093
4453,79.9292
4454,79.7574
4455,79.5967
4456,79.4099
4457,79.6112
4458,79.5424
4459,79.3999
4460,79.4952
4461,79.6955
4462,79.7385
4463,79.9138
4464,79.8483
4465,80.0877
4466,80.1077
4467,80.2315
4468,80.3548
4469,80.1077
4470,79.9658
4471,79.9458
4472,79.9011
4473,79.8261
4474,79.8363
4475,79.8118
4476,79.6431
4477,79.6029
4478,79.4339
4479,79.2862
4480,79.4339
4481,79.546
4482,79.5959
4483,79.4373
4484,79.3033
4485,79.1869
4486,79.1484
4487,79.1379
4488,79.1184
4489,79.0706
4490,79.1941
4491,79.3344
4492,79.2377
4493,79.1197
4494,79.0543
4495,79.0434
4496,79.0213
4497,79.0887
4498,79.2301
4499,79.3529
4500,79.4325
4501,79.4589
4502,79.638
4503,79.7516
4504,79.8709
4505,79.7175
4506,79.6975
4507,79.5561
4508,79.4011
4509,79.3425
4510,79.4699
4511,79.4783
4512,79.5754
4513,79.5754
4514,79.3273
4515,79.4799
4516,79.6495
4517,79.7502
4518,79.9117
4519,79.8178
4520,79.7978
4521,79.7629
4522,79.5297
4523,79.3749
4524,79.3219
4525,79.463
4526,79.2708
4527,79.2047
4528,79.288
4529,79.4145
4530,79.5624
4531,79.5824
4532,79.7384
4533,79.4988
4534,79.6648
4535,79.8813
4536,79.8442
4537,79.7628
4538,79.6553
4539,79.5308
4540,79.4066
4541,79.3325
4542,79.1951
4543,79.0851
4544,78.9983
4545,78.9912
4546,78.9848
4547,78.984
4548,78.9628
4549,78.9619
4550,79.3029
4551,79.4761
4552,79.6016
4553,79.4665
4554,79.3649
4555,79.3389
4556,79.2402
4557,79.2202
4558,79.1544
4559,78.9899
4560,79.2368
4561,79.3257
4562,79.4731
4563,79.6524
4564,79.7908
4565,79.8708
4566,80.0136
4567,79.8992
4568,79.8767
4569,79.7311
4570,79.5953
4571,79.4161
4572,79.5546
4573,79.5971
4574,79.6995
4575,79.8065
4576,79.9538
4577,80.0362
4578,79.9518
4579,79.9318
4580,79.8204
4581,79.9118
4582,80.0753
4583,79.9606
4584,79.9345
4585,79.7975
4586,79.6875
4587,79.5655
4588,79.5566
4589,79.7127
4590,79.8913
4591,80.024
4592,80.0582
4593,80.1868
4594,79.9967
4595,80.061
4596,80.1428
4597,80.2577
4598,80.298
4599,80.2215
4600,80.1749
4601,79.9389
4602,79.8477
4603,79.6736
4604,79.6334
4605,79.5233
4606,79.4813
4607,79.5033
4608,79.7087
4609,79.6452
4610,79.5117
4611,79.3876
4612,79.2604
4613,79.2404
4614,79.3936
4615,79.3844
4616,79.2132
4617,79.1501
4618,79.0421
4619,78.8951
4620,78.8573
4621,78.8517
4622,78.8232
4623,78.814
4624,78.8097
4625,78.7797
4626,78.9552
4627,79.1739
4628,79.1073
4629,78.9463
4630,78.8586
4631,78.7789
4632,78.7788
4633,78.7504
4634,78.745
4635,78.7296
4636,78.7273
4637,78.7241
4638,78.9705
4639,79.1319
4640,78.9843
4641,78.9532
4642,78.875
4643,78.7939
4644,78.6989
4645,78.6971
4646,78.6806
4647,78.7171
4648,78.8734
4649,79.0124
4650,79.2137
4651,79.4312
4652,79.2252
4653,79.3204
4654,79.3913
4655,79.4814
4656,79.5877
4657,79.3908
4658,79.2709
4659,79.0919
4660,78.9547
4661,78.9347
4662,78.8577
4663,78.7518
4664,78.9347
4665,79.0442
4666,79.0121
4667,79.1204
4668,79.159
4669,79.2756
4670,79.159
4671,79.1008
4672,79.0066
4673,78.8749
4674,78.6968
4675,78.8414
4676,78.7925
4677,78.7153
4678,78.9049
4679,78.9873
4680,79.0984
4681,79.2024
4682,79.3989
4683,79.5493
4684,79.5204
4685,79.4401
4686,79.6821
4687,79.542
4688,79.3836
4689,79.2562
4690,79.2043
4691,79.0532
4692,79.029
4693,78.8267
4694,79.2311
4695,79.287
4696,79.4947
4697,79.6462
4698,79.6894
4699,79.8572
4700,79.8436
4701,79.7938
4702,79.7267
4703,79.7067
4704,79.5647
4705,79.7875
4706,79.9303
4707,79.8988
4708,79.7964
4709,79.7327
4710,79.6505
4711,79.6305
4712,79.5594
4713,79.3527
4714,79.2237
4715,79.1283
4716,79.2742
4717,79.2942
4718,79.4649
4719,79.5392
4720,79.6085
4721,79.4623
4722,79.3065
4723,79.013
4724,78.993
4725,79.0691
4726,79.2527
4727,79.2214
4728,79.405
4729,79.51
4730,79.7532
4731,79.9157
4732,79.78
4733,79.7286
4734,79.5661
4735,79.4348
4736,79.3379
4737,79.2171
4738,79.1302
4739,79.0109
4740,78.8345
4741,79.0237
4742,79.2514
4743,79.1567
4744,79.1367
4745,78.9821
4746,79.0762
4747,79.2249
4748,79.2449
4749,79.3718
4750,79.3918
4751,79.4522
4752,79.6352
4753,79.6584
4754,79.7379
4755,79.8029
4756,79.8829
4757,79.6674
4758,79.7001
4759,79.584
4760,79.55
4761,79.3711
4762,79.2594
4763,79.0677
4764,78.9355
4765,78.824
4766,78.7456
4767,78.7256
4768,78.6955
4769,78.5309
4770,78.6969
4771,78.8183
4772,78.8675
4773,78.9637
4774,78.9097
4775,78.8897
4776,78.7778
4777,78.7173
4778,78.694
4779,78.5929
4780,78.7619
4781,78.8275
4782,78.9288
4783,79.1389
4784,79.2103
4785,79.3303
4786,79.3372
4787,79.1392
4788,78.9601
4789,78.7039
4790,78.5619
4791,78.7228
4792,78.6104
4793,78.6766
4794,78.8111
4795,78.8531
4796,78.8731
4797,79.0539
4798,78.8837
4799,78.8167
4800,78.6477
4801,78.6844
4802,78.7923
4803,78.9057
4804,79.0361
4805,79.1743
4806,79.2693
4807,79.1623
4808,79.1316
4809,78.9884
4810,78.9024
4811,78.7719
4812,78.7192
4813,78.5968
4814,78.6388
4815,78.7607
4816,78.7267
4817,78.5727
4818,78.5008
4819,78.6456
4820,78.776
4821,78.8491
4822,78.9955
4823,79.0871
4824,79.1868
4825,79.3277
4826,79.4813
4827,79.5145
4828,79.5786
4829,79.6316
4830,79.6316
4831,78.929
4832,78.8145
4833,78.7493
4834,78.6958
4835,78.5572
4836,78.4472
4837,78.3828
4838,78.532
4839,78.7241
4840,78.9693
4841,78.9893
4842,79.1461
4843,79.1738
4844,79.3209
4845,79.4535
4846,79.2613
4847,79.1392
4848,79.3487
4849,79.4929
4850,79.343
4851,79.21
4852,79.0564
4853,79.0043
4854,78.9194
4855,78.8311
4856,78.7874
4857,78.9859
4858,79.1434
4859,79.2986
4860,79.2065
4861,79.0155
4862,78.982
4863,78.8511
4864,78.6562
4865,78.5667
4866,78.4926
4867,78.5833
4868,78.6809
4869,78.7262
4870,78.7974
4871,78.9649
4872,79.016
4873,79.1237
4874,79.2451
4875,79.3525
4876,79.2965
4877,79.1916
4878,79.0491
4879,78.9662
4880,78.8744
4881,78.7739
4882,78.7539
4883,78.6262
4884,78.5698
4885,78.6717
4886,78.856
4887,79.001
4888,79.1966
4889,79.3236
4890,79.4796
4891,79.595
4892,79.6835
4893,79.5708
4894,79.4136
4895,79.3618
4896,79.3027
4897,79.2072
4898,79.1027
4899,78.9075
4900,78.7424
4901,78.5894
4902,78.6667
4903,78.5889
4904,78.5601
4905,78.4612
4906,78.5722
4907,78.4925
4908,78.5376
4909,78.6684
4910,78.7696
4911,78.7896
4912,78.8712
4913,78.8912
4914,79.0466
4915,79.1186
4916,79.249
4917,79.4603
4918,79.4271
4919,79.3246
4920,79.1613
4921,79.1413
4922,79.1015
4923,78.9226
4924,78.9112
4925,78.8451
4926,78.7661
4927,78.6787
4928,78.8908
4929,79.0299
4930,79.2161
4931,79.3504
4932,79.4617
4933,79.674
4934,79.5491
4935,79.6519
4936,79.6936
4937,79.743
4938,79.7624
4939,79.8207
4940,79.7542
4941,79.5428
4942,79.3542
4943,79.372
4944,79.0947
4945,79.2298
4946,79.3306
4947,79.3506
4948,79.5411
4949,79.4159
4950,79.3296
4951,79.1335
4952,79.0065
4953,79.0323
4954,79.0523
4955,79.1323
4956,79.2715
4957,79.489
4958,79.4431
4959,79.4897
4960,79.6364
4961,79.8091
4962,79.8291
4963,79.9659
4964,79.7554
4965,79.8621
4966,79.9249
4967,80.0786
4968,80.1236
4969,79.9885
4970,79.9559
4971,79.7509
4972,79.8852
4973,79.8124
4974,79.7901
4975,79.6461
4976,79.5481
4977,79.5247
4978,79.4001
4979,79.2685
4980,79.2485
4981,79.1855
4982,79.0497
4983,79.0094
4984,78.9894
4985,78.8964
4986,78.7528
4987,78.7047
4988,78.5295
4989,78.5731
4990,78.5931
4991,78.7448
4992,78.6474
4993,78.7753
4994,78.8875
4995,79.0755
4996,79.1033
4997,78.9082
4998,78.7813
4999,78.6779
5000,78.5362
5001,78.4391
5002,78.6304
5003,78.659
5004,78.679
5005,78.558
5006,78.519
5007,78.4127
5008,78.6372
5009,78.7784
5010,78.8615
5011,78.9615
5012,79.0943
5013,79.2077
5014,79.2283
5015,79.329
5016,79.457
5017,79.4146
5018,79.2979
5019,79.1078
5020,78.9487
5021,78.8746
5022,78.7218
5023,78.7423
5024,78.9155
5025,79.0344
5026,78.8876
5027,79.0789
5028,79.2299
5029,79.3081
5030,79.3986
5031,79.4951
5032,79.6065
5033,79.7532
5034,79.8841
5035,79.9332
5036,79.9332
5037,80.145
5038,79.9231
5039,80.0013
5040,79.9513
5041,79.8181
5042,79.7406
5043,79.7206
5044,79.5661
5045,79.6578
5046,79.6996
5047,79.7196
5048,79.8385
5049,79.8585
5050,79.9779
5051,80.0491
5052,79.9647
5053,79.9447
5054,79.8933
5055,79.9675
5056,80.0931
5057,80.1131
5058,79.9844
5059,79.956
5060,79.8714
5061,79.7032
5062,79.8855
5063,79.9055
5064,79.9682
5065,80.0166
5066,80.2506
5067,80.1541
5068,80.1341
5069,80.0855
5070,79.9066
5071,79.8736
5072,79.9639
5073,80.0353
5074,80.0553
5075,80.1892
5076,80.0648
5077,79.8596
5078,79.7218
5079,79.6906
5080,79.564
5081,79.564
5082,79.2669
5083,79.2107
5084,79.1383
5085,79.3099
5086,79.4255
5087,79.5884
5088,79.5371
5089,79.6606
5090,79.7753
5091,79.8847
5092,79.9974
5093,80.0787
5094,80.1279
5095,79.934
5096,79.8593
5097,79.6906
5098,79.5233
5099,79.336
5100,79.5274
5101,79.356
5102,79.4414
5103,79.5753
5104,79.5654
5105,79.5454
5106,79.3892
5107,79.2417
5108,79.3892
5109,79.2837
5110,79.1791
5111,79.3028
5112,79.4617
5113,79.5698
5114,79.682
5115,79.7672
5116,79.8222
5117,79.9137
5118,79.9337
5119,80.0429
5120,80.2361
5121,80.249
5122,80.3253
5123,80.1419
5124,80.0502
5125,79.8718
5126,79.6834
5127,79.6974
5128,79.8963
5129,80.0226
5130,79.9699
5131,79.8548
5132,79.9458
5133,80.0929
5134,80.149
5135,80.2855
5136,80.0878
5137,80.2011
5138,80.3037
5139,80.1424
5140,80.072
5141,80.2041
5142,80.2378
5143,80.2988
5144,80.1549
5145,79.9585
5146,80.0877
5147,80.1896
5148,80.286
5149,80.306
5150,80.1863
5151,80.076
5152,80.0178
5153,79.8489
5154,79.7565
5155,79.5655
5156,79.4738
5157,79.4538
5158,79.4197
5159,79.6792
5160,79.8338
5161,80.028
5162,80.0527
5163,79.8538
5164,79.7761
5165,79.7433
5166,79.7013
5167,79.5369
5168,79.4916
5169,79.3776
5170,79.2485
5171,79.0979
5172,79.2146
5173,79.3597
5174,79.5941
5175,79.7316
5176,79.675
5177,79.6087
5178,79.5147
5179,79.4947
5180,79.4118
5181,79.2883
5182,79.16
5183,79.3194
5184,79.3394
5185,79.46
5186,79.5544
5187,79.7221
5188,79.7937
5189,79.9104
5190,79.9897
5191,80.0201
5192,80.2402
5193,80.264
5194,80.2819
5195,80.3855
5196,80.4492
5197,80.463
5198,80.498
5199,80.498
5200,80.2638
5201,80.1193
5202,80.0188
5203,80.1289
5204,80.1977
5205,80.2526
5206,80.3704
5207,80.4352
5208,80.4648
5209,80.4111
5210,80.2236
5211,80.0211
5212,79.9243
5213,79.7306
5214,79.6957
5215,79.5791
5216,79.6461
5217,79.6194
5218,79.4536
5219,79.4612
5220,79.1996
5221,79.3416
5222,79.4278
5223,79.5477
5224,79.5907
5225,79.7102
5226,79.8692
5227,79.7102
5228,79.5757
5229,79.467
5230,79.488
5231,79.5628
5232,79.6691
5233,79.7384
5234,79.801
5235,79.941
5236,79.8924
5237,79.7426
5238,79.5665
5239,79.3909
5240,79.2722
5241,79.2081
5242,79.2081
5243,79.6464
5244,79.8097
5245,79.9512
5246,80.0334
5247,79.861
5248,79.7167
5249,79.5729
5250,79.4361
5251,79.511
5252,79.5093
5253,79.3566
5254,79.4893
5255,79.2547
5256,79.2796
5257,79.3556
5258,79.4883
5259,79.4883
5260,79.681
5261,79.5163
5262,79.6109
5263,79.7125
5264,79.7859
5265,79.8801
5266,79.9439
5267,79.9729
5268,80.0425
5269,79.886
5270,79.7487
5271,79.5603
5272,79.4635
5273,79.1993
5274,79.4076
5275,79.5354
5276,79.2678
5277,79.0595
5278,79.2757
5279,79.2957
5280,79.6031
5281,79.2282
5282,79.1536
5283,79.0939
5284,78.9626
5285,79.1087
5286,79.217
5287,79.3352
5288,79.4099
5289,79.3698
5290,79.3228
5291,79.2054
5292,79.0965
5293,78.9194
5294,79.0336
5295,79.1264
5296,79.1842
5297,79.3323
5298,79.5101
5299,79.5661
5300,79.4112
5301,79.2779
5302,79.0775
5303,78.8727
5304,79.0131
5305,79.0813
5306,79.1272
5307,79.1827
5308,79.3068
5309,79.3268
5310,79.3763
5311,79.5632
5312,79.7216
5313,79.6816
5314,79.5065
5315,79.4775
5316,79.4015
5317,79.3696
5318,79.2437
5319,79.0945
5320,78.9789
5321,78.8705
5322,78.8017
5323,78.9789
5324,78.8738
5325,78.7054
5326,78.8641
5327,78.6337
5328,78.7783
5329,78.9516
5330,79.0688
5331,79.2028
5332,79.0607
5333,79.1828
5334,79.1523
5335,79.0867
5336,79.1563
5337,79.1763
5338,79.3038
5339,79.2369
5340,79.0799
5341,78.9074
5342,78.8078
5343,78.6918
5344,78.7053
5345,78.8261
5346,78.9391
5347,79.0855
5348,78.9172
5349,78.7518
5350,78.8972
5351,78.9683
5352,79.0489
5353,79.1649
5354,79.3722
5355,79.4806
5356,79.2347
5357,79.0639
5358,78.9455
5359,78.7651
5360,78.5877
5361,78.7322
5362,78.7701
5363,78.8917
5364,78.99
5365,79.01
5366,79.01
5367,79.1006
5368,79.3074
5369,79.3336
5370,79.4907
5371,79.5849
5372,79.6683
5373,79.705
5374,79.7677
5375,79.8584
5376,79.9245
5377,79.8754
5378,79.698
5379,79.4992
5380,79.3699
5381,79.2092
5382,79.0303
5383,79.1444
5384,79.1644
5385,79.1519
5386,79.0028
5387,78.9
5388,78.7425
5389,78.8129
5390,78.8467
5391,78.7945
5392,78.6554
5393,78.5691
5394,78.6862
5395,78.8448
5396,78.9941
5397,78.797
5398,78.777
5399,78.6465
5400,78.757
5401,78.8668
5402,78.9581
5403,78.9781
5404,78.9781
5405,78.7506
5406,78.6831
5407,78.6595
5408,78.5702
5409,78.4959
5410,78.449
5411,78.3623
5412,78.3388
5413,78.3315
5414,78.4715
5415,78.5801
5416,78.7361
5417,78.8172
5418,78.9573
5419,78.9214
5420,78.8303
5421,78.7196
5422,78.6996
5423,78.6355
5424,78.8575
5425,78.8978
5426,79.0867
5427,79.1543
5428,79.2838
5429,79.3152
5430,79.3352
5431,79.3892
5432,79.6008
5433,79.5767
5434,79.6535
5435,79.716
5436,79.736
5437,79.7823
5438,79.8918
5439,79.9248
5440,79.9279
5441,79.9562
5442,79.9782
5443,79.9852
5444,79.8357
